prenom,nom,doi,putcode,type,revue,issn,editeur,titre,annee
Bernadette,Pinel-Alloul,10.1046/J.1365-2427.1996.00493.X,59820432,JOURNAL_ARTICLE,Freshwater Biology,0046-5070,Wiley,Total metal burdens in the freshwater amphipod Gammarus fasciatus: Contribution of various body parts and influence of gut contents,1996
Bernadette,Pinel-Alloul,10.1007/bf00024459,50852141,JOURNAL_ARTICLE,Hydrobiologia,0018-8158,Springer Nature,Diel patterns of feeding and vertical migration in daphnids and diaptomids during the clear water phase in Lake Geneva (France),1995
Bernadette,Pinel-Alloul,,50975530,OTHER,,,,Diel patterns of feeding and vertical migration in daphnids and diaptomids during the clear water phase in Lake Geneva (France),1995
Bernadette,Pinel-Alloul,,50852068,OTHER,,,,Diel patterns of feeding and vertical migration in daphnids and diaptomids during the clear water phase in Lake Geneva (France),1995
Bernadette,Pinel-Alloul,10.1007/bf00024445,50948658,JOURNAL_ARTICLE,Hydrobiologia,0018-8158,Springer Nature,Spatial heterogeneity as a multiscale characteristic of zooplankton community,1995
Bernadette,Pinel-Alloul,10.1007/bf00024445,50948496,JOURNAL_ARTICLE,Hydrobiologia,0018-8158,Springer Nature,Spatial heterogeneity as a multiscale characteristic of zooplankton community,1995
Bernadette,Pinel-Alloul,10.1007/BF00024459,50851359,JOURNAL_ARTICLE,Hydrobiologia,0018-8158,Springer Nature,Diel patterns of feeding and vertical migration in daphnids and diaptomids during the clear water phase in Lake Geneva (France),1995
Bernadette,Pinel-Alloul,10.1007/BF00024459,59820425,JOURNAL_ARTICLE,Hydrobiologia,0018-8158,Springer Nature,DIEL PATTERNS OF FEEDING AND VERTICAL MIGRATION IN DAPHNIDS AND DIAPTOMIDS DURING THE CLEAR WATER PHASE IN LAKE GENEVA (FRANCE),1995
Bernadette,Pinel-Alloul,10.1016/0269-7491(94)P4167-M,50851298,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,Epiphyte size and taxonomy as biological indicators of ecological and toxicological factors in Lake Saint-François (Québec),1995
Bernadette,Pinel-Alloul,10.1016/0269-7491(94)P4167-M,59820428,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,EPIPHYTE SIZE AND TAXONOMY AS BIOLOGICAL INDICATORS OF ECOLOGICAL AND TOXICOLOGICAL FACTORS IN LAKE SAINT-FRANCOIS (QUEBEC),1995
Bernadette,Pinel-Alloul,10.1016/0269-7491(94)p4167-m,50852142,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,Epiphyte size and taxonomy as biological indicators of ecological and toxicological factors in Lake Saint-François (Québec),1995
Bernadette,Pinel-Alloul,,59820426,JOURNAL_ARTICLE,,,,SPATIAL AND ENVIRONMENTAL COMPONENTS OF FRESH-WATER ZOOPLANKTON STRUCTURE,1995
Bernadette,Pinel-Alloul,10.1080/11956860.1995.11682263,50851320,JOURNAL_ARTICLE,Ecoscience,1195-6860,Informa UK Limited,Spatial and environmental components of freshwater zooplankton structure,1995
Bernadette,Pinel-Alloul,,50852069,OTHER,,,,Spatial heterogeneity as a multiscale characteristic of zooplankton community,1995
Bernadette,Pinel-Alloul,,59820429,JOURNAL_ARTICLE,,,,SPATIAL HETEROGENEITY AS A MULTISCALE CHARACTERISTIC OF ZOOPLANKTON COMMUNITY,1995
Bernadette,Pinel-Alloul,10.1139/F94-203,59820424,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,"ABIOTIC AND SEASONAL FACTORS INFLUENCING TRACE-METAL LEVELS (CD, CU, NI, PB, AND ZN) IN THE FRESH-WATER AMPHIPOD GAMMARUS-FASCIATUS IN 2 FLUVIAL LAKES OF THE ST-LAWRENCE-RIVER",1994
Bernadette,Pinel-Alloul,10.1139/f94-203,50851323,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,"Abiotic and seasonal factors influencing trace metal levels (Cd, Cu, Ni, Pb, and Zn) in the freshwater amphipod Gammarus fasciatus in two fluvial lakes of the St Lawrence River",1994
Bernadette,Pinel-Alloul,10.1080/03680770.1992.11900126,50852052,JOURNAL_ARTICLE,SIL Proceedings 1922-2010,0368-0770,Informa UK Limited,Relationships between small and large bacterioplankton and primary producers in Québec lakes,1993
Bernadette,Pinel-Alloul,10.2166/wst.1993.0570,50852051,JOURNAL_ARTICLE,Water Science & Technology,0273-1223,IWA Publishing,Zooplankton Community Structure in Hardwater Hypertrophic Lakes of Alberta,1993
Bernadette,Pinel-Alloul,,59820423,JOURNAL_ARTICLE,,,,RELATIONSHIPS BETWEEN SMALL AND LARGE BACTERIOPLANKTON AND PRIMARY PRODUCERS IN QUEBEC LAKES,1993
Bernadette,Pinel-Alloul,10.2166/WST.1993.0570,59820422,JOURNAL_ARTICLE,Water Science & Technology,0273-1223,IWA Publishing,ZOOPLANKTON COMMUNITY STRUCTURE IN HARDWATER HYPERTROPHIC LAKES OF ALBERTA,1993
Bernadette,Pinel-Alloul,10.1002/TOX.2530070308,59820419,JOURNAL_ARTICLE,Environmental Toxicology and Water Quality,1053-4725,Wiley,FIREFLY ASSAY OF ATP FROM FRESH-WATER ZOOPLANKTON - COMPARISON OF EXTRACTION METHODS,1992
Bernadette,Pinel-Alloul,10.1002/tox.2530070308,50851310,JOURNAL_ARTICLE,Environmental Toxicology and Water Quality,1053-4725,Wiley,Firefly assay of ATP from freshwater zooplankton: Comparison of extraction methods,1992
Bernadette,Pinel-Alloul,,59820421,JOURNAL_ARTICLE,,,,PRODUCTION AND ABUNDANCE OF DIFFERENT BACTERIAL SIZE-CLASSES - RELATIONSHIPS WITH PRIMARY PRODUCTION AND CHLOROPHYLL CONCENTRATION,1992
Bernadette,Pinel-Alloul,10.4319/lo.1991.36.6.1208,50852048,JOURNAL_ARTICLE,Limnology and Oceanography,0024-3590,Wiley,Relationships between bacterioplankton production and limnological variables: Necessity of bacterial size considerations,1991
Bernadette,Pinel-Alloul,10.1139/m91-077,50852044,JOURNAL_ARTICLE,Canadian Journal of Microbiology,0008-4166,Canadian Science Publishing,Rôle du bactérioplancton en milieu lacustre pélagique : prépondérance des plus grosses bactéries,1991
Bernadette,Pinel-Alloul,10.1139/m91-077,50948057,JOURNAL_ARTICLE,Canadian Journal of Microbiology,0008-4166,Canadian Science Publishing,"Role of bacterioplankton in a pelagic lacustrine environment: preponderance of large bacteria,Role du bacterioplancton en milieu lacustre pelagique: preponderance des plus grosses bacteries",1991
Bernadette,Pinel-Alloul,,50851288,JOURNAL_ARTICLE,,,,"Role of bacterioplankton in a pelagic lacustrine environment: preponderance of large bacteria,Role du bacterioplancton en milieu lacustre pelagique: preponderance des plus grosses bacteries",1991
Bernadette,Pinel-Alloul,10.1080/03680770.1989.11898964,50852046,JOURNAL_ARTICLE,SIL Proceedings 1922-2010,0368-0770,Informa UK Limited,Annual variations of the phytoplankton community during impoundment of Canadian subarctic reservoirs,1991
Bernadette,Pinel-Alloul,10.1139/m91-010,50852047,JOURNAL_ARTICLE,Canadian Journal of Microbiology,0008-4166,Canadian Science Publishing,Variations spatio-temporelles de l'abondance et de la production du bactérioplancton dans un lac humique du Bouclier canadien,1991
Bernadette,Pinel-Alloul,10.1139/m91-010,50948063,JOURNAL_ARTICLE,Canadian Journal of Microbiology,0008-4166,Canadian Science Publishing,"Spatial and temporal variations in abundance and production of bacterioplankton in a Canadian Shield humic lake,Variations spatio-temporelles de l'abondance et de la production du bacterioplancton dans un lac humique du Bouclier canadien",1991
Bernadette,Pinel-Alloul,,50851265,JOURNAL_ARTICLE,,,,"Spatial and temporal variations in abundance and production of bacterioplankton in a Canadian Shield humic lake,Variations spatio-temporelles de l'abondance et de la production du bacterioplancton dans un lac humique du Bouclier canadien",1991
Bernadette,Pinel-Alloul,,59820420,JOURNAL_ARTICLE,,,,ANNUAL VARIATIONS OF THE PHYTOPLANKTON COMMUNITY DURING IMPOUNDMENT OF CANADIAN SUB-ARCTIC RESERVOIRS,1991
Bernadette,Pinel-Alloul,10.4319/LO.1991.36.6.1208,59820414,JOURNAL_ARTICLE,Limnology and Oceanography,0024-3590,Wiley,RELATIONSHIPS BETWEEN BACTERIOPLANKTON PRODUCTION AND LIMNOLOGICAL VARIABLES - NECESSITY OF BACTERIAL SIZE CONSIDERATIONS,1991
Bernadette,Pinel-Alloul,10.1139/M91-077,59820416,JOURNAL_ARTICLE,Canadian Journal of Microbiology,0008-4166,Canadian Science Publishing,ROLE OF BACTERIOPLANKTON IN A PELAGIC LACUSTRIAN ENVIRONMENT - PREPONDERANCE OF LARGER BACTERIA,1991
Bernadette,Pinel-Alloul,10.1139/Z91-219,59820415,JOURNAL_ARTICLE,Canadian Journal of Zoology,0008-4301,Canadian Science Publishing,SPATIAL-DISTRIBUTION PATTERNS IN FRESH-WATER MACROZOOPLANKTON - VARIATION WITH SCALE,1991
Bernadette,Pinel-Alloul,10.1139/M91-010,59820418,JOURNAL_ARTICLE,Canadian Journal of Microbiology,0008-4166,Canadian Science Publishing,SPATIOTEMPORAL VARIATIONS IN ABUNDANCE AND PRODUCTION OF BACTERIOPLANKTON IN A CANADIAN SHIELD HUMIC LAKE,1991
Bernadette,Pinel-Alloul,10.1007/BF02539155,50851355,JOURNAL_ARTICLE,Microbial Ecology,0095-3628,Springer Science and Business Media LLC,Short-term variations in specific biovolumes of different bacterial forms in aquatic ecosystems,1991
Bernadette,Pinel-Alloul,10.1007/BF02539155,59820417,JOURNAL_ARTICLE,Microbial Ecology,0095-3628,Springer Science and Business Media LLC,SHORT-TERM VARIATIONS IN SPECIFIC BIOVOLUMES OF DIFFERENT BACTERIAL FORMS IN AQUATIC ECOSYSTEMS,1991
Bernadette,Pinel-Alloul,10.1007/bf02539155,50852045,JOURNAL_ARTICLE,Microbial Ecology,0095-3628,Springer Science and Business Media LLC,Short-term variations in specific biovolumes of different bacterial forms in aquatic ecosystems,1991
Bernadette,Pinel-Alloul,10.1139/z91-219,50851350,JOURNAL_ARTICLE,Canadian Journal of Zoology,0008-4301,Canadian Science Publishing,Spatial distribution patterns in freshwater macrozooplankton: variation with scale,1991
Bernadette,Pinel-Alloul,10.1007/bf00008890,50852032,JOURNAL_ARTICLE,Hydrobiologia,0018-8158,Springer Nature,Biomass and photosynthesis of size-fractionated phytoplankton in Canadian Shield lakes,1990
Bernadette,Pinel-Alloul,10.1007/BF00008890,50851309,JOURNAL_ARTICLE,Hydrobiologia,0018-8158,Springer Nature,Biomass and photosynthesis of size-fractionated phytoplankton in Canadian Shield lakes,1990
Bernadette,Pinel-Alloul,10.1007/BF00008890,59820411,JOURNAL_ARTICLE,Hydrobiologia,0018-8158,Springer Nature,BIOMASS AND PHOTOSYNTHESIS OF SIZE-FRACTIONATED PHYTOPLANKTON IN CANADIAN SHIELD LAKES .354.,1990
Bernadette,Pinel-Alloul,10.1139/F90-120,59820412,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,"PHYTOPLANKTON IN QUEBEC LAKES - VARIATION WITH LAKE MORPHOMETRY, AND WITH NATURAL AND ANTHROPOGENIC ACIDIFICATION",1990
Bernadette,Pinel-Alloul,10.1139/f90-120,50851301,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,"Phytoplankton in Quebec lakes: variation with lake morphometry, and with natural and anthropogenic acidification",1990
Bernadette,Pinel-Alloul,10.1139/F90-011,59820413,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,"ZOOPLANKTON SPECIES ASSOCIATIONS IN QUEBEC LAKES - VARIATION WITH ABIOTIC FACTORS, INCLUDING NATURAL AND ANTHROPOGENIC ACIDIFICATION",1990
Bernadette,Pinel-Alloul,10.1139/f90-011,50851312,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,"Zooplankton species associations in Quebec lakes: variation with abiotic factors, including natural and anthropogenic acidification",1990
Bernadette,Pinel-Alloul,10.1002/TOX.2540040405,59820410,JOURNAL_ARTICLE,Toxicity Assessment,0884-8181,Wiley,"ACUTE TOXICITY OF 6 METALS TO THE ROTIFER BRACHIONUS-CALYCIFLORUS, WITH COMPARISONS TO OTHER FRESH-WATER ORGANISMS",1989
Bernadette,Pinel-Alloul,10.1002/tox.2540040405,50851361,JOURNAL_ARTICLE,Toxicity Assessment,0884-8181,Wiley,"Acute toxicity of six metals to the Rotifer Brachionus calyciflorus, with comparisons to other freshwater organisms",1989
Bernadette,Pinel-Alloul,10.7202/705053ar,50852031,JOURNAL_ARTICLE,Revue des sciences de l eau,0992-7158,Consortium Erudit,Variations à court terme des compartiments planctoniques d'un lac humique du Bouclier canadien,1989
Bernadette,Pinel-Alloul,,50851261,JOURNAL_ARTICLE,,,,"Short term variations of the planktonic compartments in a humic Canadian Shield lake,VARIATIONS A COURT TERME DES COMPARTIMENTS PLANCTONIQUES D'UN LAC HUMIQUE DU BOUCLIER CANADIEN",1989
Bernadette,Pinel-Alloul,10.7202/705053ar,50948077,JOURNAL_ARTICLE,Revue des sciences de l eau,0992-7158,Consortium Erudit,"Short term variations of the planktonic compartments in a humic Canadian Shield lake,VARIATIONS A COURT TERME DES COMPARTIMENTS PLANCTONIQUES D'UN LAC HUMIQUE DU BOUCLIER CANADIEN",1989
Bernadette,Pinel-Alloul,10.1007/bf00007308,50852029,JOURNAL_ARTICLE,Hydrobiologia,0018-8158,Springer Science and Business Media LLC,"Seasonal variations in phytoplankton size structure in Lake Cromwell (Laurentian Shield), Quebec",1988
Bernadette,Pinel-Alloul,10.1139/z88-229,50852024,JOURNAL_ARTICLE,Canadian Journal of Zoology,0008-4301,Canadian Science Publishing,Structure en taille des crustacés planctoniques d'un lac dimictique du Bouclier canadien,1988
Bernadette,Pinel-Alloul,,50851282,JOURNAL_ARTICLE,,,,"Size structure of planktonic Crustacea of a dimictic lake of the Canadian Shield,Structure en taille des crustaces planctoniques d'un lac dimictique du Bouclier canadien",1988
Bernadette,Pinel-Alloul,10.1139/z88-229,50948090,JOURNAL_ARTICLE,Canadian Journal of Zoology,0008-4301,Canadian Science Publishing,"Size structure of planktonic Crustacea of a dimictic lake of the Canadian Shield,Structure en taille des crustaces planctoniques d'un lac dimictique du Bouclier canadien",1988
Bernadette,Pinel-Alloul,10.1163/156854088x00087,50852026,JOURNAL_ARTICLE,Crustaceana,0011-216X,Brill,"Developpement Post-Embryonnaire Du Copepode Calanoide Diaptomus (Aglaodiaptomus) Leptopus S. a. Forbes, 1882 Ii. Phases Copepodite Et Adulte",1988
Bernadette,Pinel-Alloul,10.1163/156854088x00645,50852027,JOURNAL_ARTICLE,Crustaceana,0011-216X,Brill,"Développement Post-Embryonnaire Du Copépode Calanoïde Diaptomus (Aglaodiaptomus) Leptopus S. a. Forbes, 1882 I: Phase Nauplienne",1988
Bernadette,Pinel-Alloul,10.1163/156854088X00087,50851330,JOURNAL_ARTICLE,Crustaceana,0011-216X,Brill,"Developpement Post-Embryonnaire Du Copepode Calanoide Diaptomus (A GL A Odiaptomus) Leptopus S. A. Forbes, 1882 II. Phases Copepodite Et Adulte",1988
Bernadette,Pinel-Alloul,10.1163/156854088X00087,59820405,JOURNAL_ARTICLE,Crustaceana,0011-216X,Brill,POST-EMBRYONIC DEVELOPMENT OF THE CALANOID COPEPOD DIAPTOMUS-(AGLAODIAPTOMUS)-LEPTOPUS SA FORBES 1882 .2. COPEPODITE AND ADULT STAGES,1988
Bernadette,Pinel-Alloul,10.1163/156854088X00645,50851353,JOURNAL_ARTICLE,Crustaceana,0011-216X,Brill,"Développement post-embryonnaire du copépode calanoïde diaptomus (a gla odiaptomus) leptopus s. A. Forbes, 1882 I: phase nauplienne",1988
Bernadette,Pinel-Alloul,10.1163/156854088X00645,59820409,JOURNAL_ARTICLE,Crustaceana,0011-216X,Brill,"POST-EMBRYONIC DEVELOPMENT OF THE CALANOID COPEPOD DIAPTOMUS-(AGLAODIAPTOMUS)-LEPTOPUS S A FORBES, 1882 .1. NAUPLIAR INSTAR",1988
Bernadette,Pinel-Alloul,10.1139/Z88-229,59820408,JOURNAL_ARTICLE,Canadian Journal of Zoology,0008-4301,Canadian Science Publishing,SIZE STRUCTURE OF PLANCTONIC CRUSTACEANS IN A DIMICTIC LAKE OF THE LAURENTIAN SHIELD,1988
Bernadette,Pinel-Alloul,10.1007/BF00007308,50851338,JOURNAL_ARTICLE,Hydrobiologia,0018-8158,Springer Science and Business Media LLC,"Seasonal variations in phytoplankton size structure in Lake Cromwell (Laurentian Shield), Quebec",1988
Bernadette,Pinel-Alloul,10.1007/BF00007308,59820406,JOURNAL_ARTICLE,Hydrobiologia,0018-8158,Springer Science and Business Media LLC,"SEASONAL-VARIATIONS IN PHYTOPLANKTON SIZE STRUCTURE IN LAKE CROMWELL (LAURENTIAN SHIELD), QUEBEC",1988
Bernadette,Pinel-Alloul,10.2307/1941636,50851326,JOURNAL_ARTICLE,Ecology,0012-9658,Wiley,"Spatial heterogeneity in freshwater zooplankton: variation with body size, depth, and scale",1988
Bernadette,Pinel-Alloul,10.2307/1941636,59820407,JOURNAL_ARTICLE,Ecology,0012-9658,Wiley,"SPATIAL HETEROGENEITY IN FRESH-WATER ZOOPLANKTON - VARIATION WITH BODY SIZE, DEPTH, AND SCALE",1988
Bernadette,Pinel-Alloul,,50948313,JOURNAL_ARTICLE,,,,"Fluctuations du zooplancton dans le réservoir LG-2 (Baie James, Québec): relation avec la qualité physico-chimique et trophique des eaux",1987
